#       # k              E            BS weight       TS weight
      0.9128946      0.9469802       0.0000006       0.7085943
      0.9379537      0.9443990       0.0000006       0.6647776
      0.9630128      0.9411888       0.0000012       0.5648616
      0.9880718      0.9373749       0.0000033       0.4905193
      1.0131309      0.9337672       0.0000056       0.4598549
      1.0381900      0.9309103       0.0000073       0.4422938
      1.0632491      0.9289219       0.0000074       0.4296292
      1.0883081      0.9276989       0.0000058       0.4208114
      1.1133672      0.9270646       0.0000038       0.4156554
      1.1384263      0.9268718       0.0000029       0.4139663
      1.1384263      0.9268718       0.0000029       0.4139663
      1.1589042      0.9265227       0.0000973       0.3884592
      1.1793822      0.9257165       0.0009428       0.3297890
      1.1998602      0.9250149       0.0029600       0.2802534
      1.2203382      0.9247708       0.0052431       0.2569999
      1.2408162      0.9249743       0.0063570       0.2566500
      1.2612941      0.9255024       0.0054617       0.2790816
      1.2817721      0.9262598       0.0031026       0.3373901
      1.3022501      0.9270986       0.0008334       0.4635961
      1.3227281      0.9277008       0.0008061       0.5861745
      1.3432061      0.9281989       0.0064616       0.4004035
      1.3636840      0.9289380       0.0130157       0.1923549
      1.3841620      0.9298313       0.0179096       0.1300533
      1.4046400      0.9313588       0.0292012       0.1099137
      1.4251180      0.9330694       0.1035770       0.0629120
      1.4455960      0.9309178       0.3256566       0.0025480
      1.4660739      0.9278057       0.5090466       0.0000546
      1.4865519      0.9250418       0.6450584       0.0000057
      1.5070299      0.9233336       0.0000017       0.8960933
      1.5275079      0.9237149       0.0000008       0.8834759
      1.5479859      0.9242563       0.0000026       0.8570754
      1.5684638      0.9249226       0.0000213       0.8147969
      1.5889418      0.9256280       0.0001243       0.7614171
      1.6094198      0.9262487       0.0004061       0.7088454
      1.6298978      0.9266704       0.0007714       0.6708556
      1.6503757      0.9268192       0.0009408       0.6571369
      1.6503757      0.9268192       0.0009408       0.6571369
      1.6754348      0.9266199       0.0013911       0.6408490
      1.7004939      0.9260123       0.0040656       0.5805242
      1.7255530      0.9249831       0.0151374       0.4468327
      1.7506120      0.9233533       0.0316049       0.3121020
      1.7756711      0.9208881       0.0169455       0.4725864
      1.8007302      0.9195638       0.0004474       0.7784842
      1.8257892      0.9197630       0.0001090       0.7841878
      1.8508483      0.9205820       0.0002660       0.7575032
      1.8759074      0.9217623       0.0008535       0.7305450
      1.9009665      0.9234881       0.0014823       0.7286590
      1.9260255      0.9260752       0.0012323       0.7564052
      1.9510846      0.9293843       0.0006684       0.7874490
      1.9761437      0.9330316       0.0004050       0.8085141
      2.0012027      0.9367306       0.0025005       0.8182300
      2.0262618      0.9420852       0.7617818       0.0000210
      2.0513209      0.9470401       0.7708108       0.0000008
      2.0763800      0.9512452       0.7730651       0.0000001
      2.1014390      0.9548337       0.7698789       0.0000016
      2.1264981      0.9573728       0.0000149       0.8335000
      2.1515572      0.9586671       0.0000008       0.8649246
      2.1766162      0.9600130       0.0000002       0.8816101
      2.2016753      0.9611470       0.0000000       0.8913866
      2.2267344      0.9619786       0.0000000       0.8972862
      2.2517935      0.9624813       0.0000000       0.9005003
      2.2768525      0.9626492       0.0000000       0.9015249
      2.2768525      0.9626492       0.0000000       0.9015249
      2.3092146      0.9622793       0.0000000       0.9011703
      2.3415767      0.9611822       0.0000000       0.8999256
      2.3739388      0.9593945       0.0000000       0.8972368
      2.4063009      0.9569829       0.0000000       0.8918167
      2.4386630      0.9541189       0.0000000       0.8737258
      2.4710251      0.9532255       0.0000001       0.7249293
      2.5033871      0.9543350       0.0000009       0.7067078
      2.5357492      0.9546697       0.0000055       0.6851862
      2.5681113      0.9539388       0.0000413       0.6295420
      2.6004734      0.9519395       0.0019701       0.2882058
      2.6328355      0.9486168       0.0048599       0.0297959
      2.6651976      0.9455836       0.0062434       0.0114197
      2.6975597      0.9439357       0.0077504       0.0154372
      2.7299217      0.9450888       0.0082556       0.0247993
      2.7622838      0.9492082       0.0104212       0.0378425
      2.7946459      0.9515247       0.0650596       0.0118969
      2.8270080      0.9478783       0.0322629       0.0152811
      2.8593701      0.9409329       0.0169893       0.0719089
      2.8917322      0.9365857       0.0002588       0.6484706
      2.9240943      0.9328178       0.0044319       0.2013446
      2.9564564      0.9282780       0.0068254       0.1387836
      2.9888184      0.9257963       0.0057087       0.1711028
      3.0211805      0.9255134       0.0022920       0.2498849
      3.0535426      0.9264018       0.0002036       0.3634629
      3.0859047      0.9268718       0.0000029       0.4139663
 
      0.0000000      0.9676531       0.6928852       0.0000000
      0.0204780      0.9676451       0.6931349       0.0000000
      0.0409560      0.9676019       0.6932948       0.0000000
      0.0614339      0.9674763       0.6916666       0.0000001
      0.0819119      0.9672232       0.6859727       0.0000002
      0.1023899      0.9668322       0.6744636       0.0000005
      0.1228679      0.9663282       0.6565820       0.0000036
      0.1433459      0.9661383       0.0014852       0.6618059
      0.1638238      0.9684191       0.0003435       0.5751822
      0.1843018      0.9680396       0.0095157       0.3876649
      0.2047798      0.9623237       0.1632316       0.1164794
      0.2252578      0.9548364       0.1532986       0.0967980
      0.2457358      0.9479172       0.1166727       0.1179346
      0.2662137      0.9441519       0.1107554       0.1315792
      0.2866917      0.9443444       0.1131284       0.1197941
      0.3071697      0.9481230       0.1207629       0.0873483
      0.3276477      0.9543480       0.1319587       0.0552094
      0.3481256      0.9617868       0.0611491       0.0377207
      0.3686036      0.9698844       0.0040866       0.0336497
      0.3890816      0.9760802       0.0000438       0.1100232
      0.4095596      0.9749175       0.0046328       0.0523857
      0.4300376      0.9700932       0.0461091       0.0756357
      0.4505155      0.9665334       0.1036131       0.1360330
      0.4709935      0.9662569       0.0665119       0.1733845
      0.4914715      0.9690160       0.0354273       0.0522274
      0.5119495      0.9725953       0.0553432       0.0003415
      0.5119495      0.9725953       0.0553432       0.0003415
      0.5370086      0.9720602       0.0401095       0.0049128
      0.5620676      0.9711690       0.0323905       0.0211733
      0.5871267      0.9704919       0.0327135       0.0538008
      0.6121858      0.9701807       0.0351381       0.0855751
      0.6372448      0.9701708       0.0369844       0.0937939
      0.6623039      0.9703496       0.0365514       0.0819080
      0.6873630      0.9706374       0.0331255       0.0631568
      0.7124221      0.9709744       0.0276600       0.0465762
      0.7374811      0.9713062       0.0218794       0.0358941
      0.7625402      0.9715784       0.0167094       0.0330161
      0.7875993      0.9717189       0.0113355       0.0487237
      0.8126583      0.9712896       0.0016143       0.2060135
      0.8377174      0.9688553       0.0000021       0.3734182
      0.8627765      0.9650430       0.0000006       0.4526066
      0.8878356      0.9603781       0.0000010       0.5107765
      0.9128946      0.9552642       0.0000020       0.5631928
      0.9379537      0.9502544       0.0000047       0.6380896
      0.9630128      0.9461607       0.0000137       0.7553676
      0.9880718      0.9434397       0.0000710       0.8263189
      1.0131309      0.9416049       0.0007866       0.7788047
      1.0381900      0.9400630       0.0079360       0.3561480
      1.0632491      0.9388196       0.0146824       0.1298034
      1.0883081      0.9383276       0.0147351       0.2092460
      1.1133672      0.9382253       0.0061669       0.5676790
      1.1384263      0.9381626       0.0028967       0.7047051
      1.1384263      0.9381626       0.0028967       0.7047051
      1.1589042      0.9356168       0.0203544       0.0974189
      1.1793822      0.9332796       0.0211677       0.1184233
      1.1998602      0.9322217       0.0208474       0.1700717
      1.2203382      0.9317485       0.0193578       0.2218213
      1.2408162      0.9314601       0.0166218       0.2776809
      1.2612941      0.9312172       0.0130956       0.3328046
      1.2817721      0.9310360       0.0096583       0.3589797
      1.3022501      0.9311197       0.0070037       0.2949213
      1.3227281      0.9319807       0.0048888       0.1439720
      1.3432061      0.9339675       0.0033452       0.0542314
      1.3636840      0.9369075       0.0026375       0.0239226
      1.3841620      0.9405548       0.0025016       0.0125513
      1.4046400      0.9446460       0.0029580       0.0073980
      1.4251180      0.9404088       0.0539507       0.0852788
      1.4455960      0.9419716       0.0058917       0.1688362
